Timestamp                       (process)[PID]    
2025-08-26 10:29:57.820463+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.zCCIMeetingHost
2025-08-26 10:29:57.820989+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.zCCIMeetingHost in LaunchServices
2025-08-26 10:29:57.821769+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for us.zoom.zCCIMeetingHost
2025-08-26 10:29:57.823922+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:29:57.824694+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.google.Chrome.app.lgfkoiakjmimhhijpcahojcgohjajkjm
2025-08-26 10:29:57.825073+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.google.Chrome.app.lgfkoiakjmimhhijpcahojcgohjajkjm in LaunchServices
2025-08-26 10:29:57.825904+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.google.Chrome.app.lgfkoiakjmimhhijpcahojcgohjajkjm
2025-08-26 10:29:57.826192+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.google.Chrome.app.lgfkoiakjmimhhijpcahojcgohjajkjm in LaunchServices
2025-08-26 10:29:57.826907+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.google.Chrome.app.lgfkoiakjmimhhijpcahojcgohjajkjm
2025-08-26 10:29:57.827354+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.google.Chrome.app.lgfkoiakjmimhhijpcahojcgohjajkjm in LaunchServices
2025-08-26 10:29:57.828591+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome.app.lgfkoiakjmimhhijpcahojcgohjajkjm
2025-08-26 10:29:57.828743+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.google.Chrome.app.mdanckkkjioggglmbhnhjfgnamdjjcba
2025-08-26 10:29:57.829134+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.google.Chrome.app.mdanckkkjioggglmbhnhjfgnamdjjcba in LaunchServices
2025-08-26 10:29:57.829984+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.google.Chrome.app.mdanckkkjioggglmbhnhjfgnamdjjcba
2025-08-26 10:29:57.830395+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.google.Chrome.app.mdanckkkjioggglmbhnhjfgnamdjjcba in LaunchServices
2025-08-26 10:29:57.831084+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.google.Chrome.app.mdanckkkjioggglmbhnhjfgnamdjjcba
2025-08-26 10:29:57.831250+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.google.Chrome.app.mdanckkkjioggglmbhnhjfgnamdjjcba in LaunchServices
2025-08-26 10:29:57.831897+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome.app.mdanckkkjioggglmbhnhjfgnamdjjcba
2025-08-26 10:29:57.831946+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.google.Chrome.app.jhimifaeedoifkheafjhpgdjhlhfkdjp
2025-08-26 10:29:57.832125+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.google.Chrome.app.jhimifaeedoifkheafjhpgdjhlhfkdjp in LaunchServices
2025-08-26 10:29:57.833643+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.google.Chrome.app.jhimifaeedoifkheafjhpgdjhlhfkdjp
2025-08-26 10:29:57.833891+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.google.Chrome.app.jhimifaeedoifkheafjhpgdjhlhfkdjp in LaunchServices
2025-08-26 10:29:57.834641+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.google.Chrome.app.jhimifaeedoifkheafjhpgdjhlhfkdjp
2025-08-26 10:29:57.834826+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.google.Chrome.app.jhimifaeedoifkheafjhpgdjhlhfkdjp in LaunchServices
2025-08-26 10:29:57.835697+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome.app.jhimifaeedoifkheafjhpgdjhlhfkdjp
2025-08-26 10:29:57.835751+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for org.chromium.Chromium.helper.renderer
2025-08-26 10:29:57.835974+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find org.chromium.Chromium.helper.renderer in LaunchServices
2025-08-26 10:29:57.836823+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for org.chromium.Chromium.helper.renderer
2025-08-26 10:29:57.837033+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find org.chromium.Chromium.helper.renderer in LaunchServices
2025-08-26 10:29:57.837685+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for org.chromium.Chromium.helper.renderer
2025-08-26 10:29:57.837846+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find org.chromium.Chromium.helper.renderer in LaunchServices
2025-08-26 10:29:57.838446+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for org.chromium.Chromium.helper.renderer
2025-08-26 10:29:57.840529+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:29:57.840583+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for org.python.python
2025-08-26 10:29:57.841161+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:default] _LSBundleCopyOrCheckNode: cached node not found, _LSBundleCreateNode for bundleID 9872 returned -43
2025-08-26 10:29:57.841377+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find org.python.python in LaunchServices
2025-08-26 10:29:57.842368+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for org.python.python
2025-08-26 10:29:57.845015+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find org.python.python in LaunchServices
2025-08-26 10:29:57.846051+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for org.python.python
2025-08-26 10:29:57.846344+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find org.python.python in LaunchServices
2025-08-26 10:29:57.846991+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for org.python.python
2025-08-26 10:29:57.850496+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:29:57.850900+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for ai.perplexity.comet.helper.renderer
2025-08-26 10:29:57.851423+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:default] _LSBundleCopyOrCheckNode: cached node not found, _LSBundleCreateNode for bundleID 24020 returned -43
2025-08-26 10:29:57.851519+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find ai.perplexity.comet.helper.renderer in LaunchServices
2025-08-26 10:29:57.852633+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for ai.perplexity.comet.helper.renderer
2025-08-26 10:29:57.852954+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find ai.perplexity.comet.helper.renderer in LaunchServices
2025-08-26 10:29:57.854532+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for ai.perplexity.comet.helper.renderer
2025-08-26 10:29:57.855165+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find ai.perplexity.comet.helper.renderer in LaunchServices
2025-08-26 10:29:57.856192+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for ai.perplexity.comet.helper.renderer
2025-08-26 10:29:57.858329+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:29:57.861997+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:29:57.864105+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:29:57.864237+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.apple.compass
2025-08-26 10:29:57.864506+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.apple.compass in LaunchServices
2025-08-26 10:29:57.865838+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.apple.compass
2025-08-26 10:29:57.866077+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.apple.compass in LaunchServices
2025-08-26 10:29:57.867175+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.apple.compass
2025-08-26 10:29:57.867394+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.apple.compass in LaunchServices
2025-08-26 10:29:57.868298+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.apple.compass
2025-08-26 10:30:00.472262+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:db] NotifyToken::RegisterDispatch(user.uid.501.com.apple.LaunchServices.database) fired for session key <private>
2025-08-26 10:30:00.515432+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:appinstallation] could not make proxies from uuids in optimized path! Error Domain=NSOSStatusErrorDomain Code=-10814 "Unable to find this application extension record in the Launch Services database." UserInfo={_LSFunction=<private>, _LSLine=691, NSDebugDescription=Unable to find this application extension record in the Launch Services database., SK=<private>, IS=0}
2025-08-26 10:30:00.515433+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:appinstallation] Using expensive fallback path for obtaining plugin proxies from install notifications. This process should be entitled to use the LS database.
2025-08-26 10:30:00.516669+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:default] Failed to find plugin with UUID <private>
2025-08-26 10:30:00.517378+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x120f2e0, Description: CFURLResolveBookmarkData
2025-08-26 10:30:00.517454+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x120f2e1, Description: CFURLResolveBookmarkData
2025-08-26 10:30:00.517526+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:appinstallation] LaunchServices observer: Installed plugins <private>
2025-08-26 10:30:11.179013+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:db] NotifyToken::RegisterDispatch(user.uid.501.com.apple.LaunchServices.database) fired for session key <private>
2025-08-26 10:30:33.617953+0530  localhost pkd[21877]: (LaunchServices) [com.apple.launchservices:default] Failed to create LSPlugInKitProxy object (after sorting) for <private> (3896)
2025-08-26 10:30:33.650226+0530  localhost pkd[21877]: (LaunchServices) [com.apple.launchservices:default] Failed to create LSPlugInKitProxy object (after sorting) for <private> (4128)
2025-08-26 10:30:33.678286+0530  localhost pkd[21877]: (LaunchServices) [com.apple.launchservices:default] Failed to create LSPlugInKitProxy object (after sorting) for <private> (4088)
2025-08-26 10:30:33.686337+0530  localhost pkd[21877]: (LaunchServices) [com.apple.launchservices:default] Failed to create LSPlugInKitProxy object (after sorting) for <private> (4052)
2025-08-26 10:30:33.691841+0530  localhost pkd[21877]: (LaunchServices) [com.apple.launchservices:default] Failed to create LSPlugInKitProxy object (after sorting) for <private> (4256)
2025-08-26 10:30:35.074314+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:appinstallation] could not make proxies from uuids in optimized path! Error Domain=NSOSStatusErrorDomain Code=-10814 "Unable to find this application extension record in the Launch Services database." UserInfo={_LSFunction=<private>, _LSLine=691, NSDebugDescription=Unable to find this application extension record in the Launch Services database., SK=<private>, IS=0}
2025-08-26 10:30:35.074316+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:appinstallation] Using expensive fallback path for obtaining plugin proxies from install notifications. This process should be entitled to use the LS database.
2025-08-26 10:30:35.074327+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:default] Failed to find plugin with UUID <private>
2025-08-26 10:30:35.115663+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:appinstallation] could not make proxies from uuids in optimized path! Error Domain=NSOSStatusErrorDomain Code=-10814 "Unable to find this application extension record in the Launch Services database." UserInfo={_LSFunction=<private>, _LSLine=691, NSDebugDescription=Unable to find this application extension record in the Launch Services database., SK=<private>, IS=0}
2025-08-26 10:30:35.115664+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:appinstallation] Using expensive fallback path for obtaining plugin proxies from install notifications. This process should be entitled to use the LS database.
2025-08-26 10:30:35.115674+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:default] Failed to find plugin with UUID <private>
2025-08-26 10:30:35.709841+0530  localhost nehelper[51166]: [com.apple.networkextension:] App for configuration Teach Gate VPN (com.teachgatedesk.develentcorp) changed
2025-08-26 10:30:35.713371+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:newyork:90667F55-1C0A-4C1D-A51D-C5D84D9BF106:(null)]: Re-setting policies because the installed apps changed
2025-08-26 10:30:35.713759+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMPathControllerSession[com.apple.preferences.networkprivacy-10FDFA5F-01EF-4723-82CA-566F13A46F3B:A5B22DBB-1EF5-4433-8966-278703C709D7]: Handling installed apps change, restarting
2025-08-26 10:30:35.713840+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMPathControllerSession[com.apple.preferences.networkprivacy-9BD1F8BD-75B9-4747-9CCB-7E2913BBD236:4236304E-20B3-422E-BA4D-477BBFE098D8]: Handling installed apps change, restarting
2025-08-26 10:30:35.713889+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)]: Re-setting policies because the installed apps changed
2025-08-26 10:30:35.714225+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)]: Resetting VPN On Demand
2025-08-26 10:30:35.714264+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] Found 0 registrations for com.teachgatedesk.develentcorp.TeachGateVPN (com.apple.networkextension.packet-tunnel)
2025-08-26 10:30:35.714729+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMIKEv2VPNSession[Primary Tunnel:VPN:9EB468CA-02BF-4C8C-9A15-4BEDAACDAEDA:(null)]: Re-setting policies because the installed apps changed
2025-08-26 10:30:35.714888+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMIKEv2VPNSession[Primary Tunnel:VPN:9EB468CA-02BF-4C8C-9A15-4BEDAACDAEDA:(null)]: Resetting VPN On Demand
2025-08-26 10:30:35.714899+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMIKEv2VPNSession[Primary Tunnel:VPN:9EB468CA-02BF-4C8C-9A15-4BEDAACDAEDA:(null)]: Plugin is installed
2025-08-26 10:30:35.716570+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMFilterSession[com.apple.preferences.application-firewall:5E0FA866-BF36-4237-8443-A43CABBA71D7]: Handling installed apps change
2025-08-26 10:30:35.716582+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMFilterSession[com.apple.preferences.application-firewall:5E0FA866-BF36-4237-8443-A43CABBA71D7]: Check Filter Plugin installation for com.apple.ALF.ApplicationFirewall (isIP 1)
2025-08-26 10:30:35.716586+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMFilterSession[com.apple.preferences.application-firewall:5E0FA866-BF36-4237-8443-A43CABBA71D7]: Configuration is not enabled
2025-08-26 10:30:35.716591+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMFilterSession[com.apple.preferences.application-firewall:5E0FA866-BF36-4237-8443-A43CABBA71D7]: Check Filter Plugin installation for com.apple.ALF.ApplicationFirewall (isIP 1)
2025-08-26 10:30:35.716600+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMFilterSession[com.apple.preferences.application-firewall:5E0FA866-BF36-4237-8443-A43CABBA71D7]: Configuration is not enabled
2025-08-26 10:30:35.716618+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] Filter removing perApp Drop policies
2025-08-26 10:30:35.716628+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] Filter setting IP Drop-All to 0 (Persistent)
2025-08-26 10:30:35.716637+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMFilterSession[com.apple.preferences.application-firewall:5E0FA866-BF36-4237-8443-A43CABBA71D7]: Check Filter Plugin installation for com.apple.ALF.ApplicationFirewall (isIP 0)
2025-08-26 10:30:35.716638+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMFilterSession[com.apple.preferences.application-firewall:5E0FA866-BF36-4237-8443-A43CABBA71D7]: Configuration is not enabled
2025-08-26 10:30:35.716639+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] Filter setting Layer-2 Drop-All to 0
2025-08-26 10:30:35.716708+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:t1:B1066681-D804-4511-A8E4-9BC1FA03B021:(null)]: Re-setting policies because the installed apps changed
2025-08-26 10:30:35.717144+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:d1:7185E7F2-874E-4051-844B-DC5F0E0BA15D:(null)]: Re-setting policies because the installed apps changed
2025-08-26 10:30:35.717190+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMPathControllerSession[com.apple.preferences.networkprivacy-D0AA612C-4571-4A9B-A6D6-DA074C9F55D7:422677A2-2CEA-4282-A93E-ABAB525D8D3C]: Handling installed apps change, restarting
2025-08-26 10:30:35.717234+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMFilterSession[com.apple.preferences.application-firewall:5E0FA866-BF36-4237-8443-A43CABBA71D7]: Received a restart command from nesessionmanager[21893]
2025-08-26 10:30:35.717246+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] Registering session NESMFilterSession[com.apple.preferences.application-firewall:5E0FA866-BF36-4237-8443-A43CABBA71D7]
2025-08-26 10:30:35.717312+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:d1:7185E7F2-874E-4051-844B-DC5F0E0BA15D:(null)]: Resetting VPN On Demand
2025-08-26 10:30:35.717432+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMPathControllerSession[com.apple.preferences.networkprivacy-D0AA612C-4571-4A9B-A6D6-DA074C9F55D7:422677A2-2CEA-4282-A93E-ABAB525D8D3C]: Received a restart command from nesessionmanager[21893]
2025-08-26 10:30:35.717440+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMPathControllerSession[com.apple.preferences.networkprivacy-D0AA612C-4571-4A9B-A6D6-DA074C9F55D7:422677A2-2CEA-4282-A93E-ABAB525D8D3C]: Stop current session as requested by an overriding restart command from nesessionmanager[21893]
2025-08-26 10:30:35.717442+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMPathControllerSession[com.apple.preferences.networkprivacy-D0AA612C-4571-4A9B-A6D6-DA074C9F55D7:422677A2-2CEA-4282-A93E-ABAB525D8D3C]: Resetting policies
2025-08-26 10:30:35.717444+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:vbom:EFD062E9-34F5-4DFE-8DB9-A02F7DEE73AC:(null)]: Re-setting policies because the installed apps changed
2025-08-26 10:30:35.717597+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:vbom:EFD062E9-34F5-4DFE-8DB9-A02F7DEE73AC:(null)]: Resetting VPN On Demand
2025-08-26 10:30:35.717610+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] Found 0 registrations for com.wireguard.macos.network-extension (com.apple.networkextension.packet-tunnel)
2025-08-26 10:30:35.717695+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] Found 0 registrations for com.wireguard.macos.network-extension (com.apple.networkextension.packet-tunnel)
2025-08-26 10:30:35.717737+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:t1:B1066681-D804-4511-A8E4-9BC1FA03B021:(null)]: Resetting VPN On Demand
2025-08-26 10:30:35.717743+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] Found 0 registrations for com.wireguard.macos.network-extension (com.apple.networkextension.packet-tunnel)
2025-08-26 10:30:35.717789+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:london:3BC4967F-8787-4209-8F45-07BBF47125A3:(null)]: Re-setting policies because the installed apps changed
2025-08-26 10:30:35.717931+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:london:3BC4967F-8787-4209-8F45-07BBF47125A3:(null)]: Resetting VPN On Demand
2025-08-26 10:30:35.717938+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] Found 0 registrations for com.wireguard.macos.network-extension (com.apple.networkextension.packet-tunnel)
2025-08-26 10:30:35.717991+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:usa:2A440D4B-3AB0-4EB5-B397-8BBF0495CB5F:(null)]: Re-setting policies because the installed apps changed
2025-08-26 10:30:35.718129+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:usa:2A440D4B-3AB0-4EB5-B397-8BBF0495CB5F:(null)]: Resetting VPN On Demand
2025-08-26 10:30:35.718135+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] Found 0 registrations for com.wireguard.macos.network-extension (com.apple.networkextension.packet-tunnel)
2025-08-26 10:30:35.718195+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:macm1_wg0:F319E8AE-77CE-4263-929B-694E6693349A:(null)]: Re-setting policies because the installed apps changed
2025-08-26 10:30:35.718964+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:macm1_wg0:F319E8AE-77CE-4263-929B-694E6693349A:(null)]: Resetting VPN On Demand
2025-08-26 10:30:35.718971+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] Found 0 registrations for com.wireguard.macos.network-extension (com.apple.networkextension.packet-tunnel)
2025-08-26 10:30:35.719050+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMPathControllerSession[com.apple.preferences.networkprivacy-10FDFA5F-01EF-4723-82CA-566F13A46F3B:A5B22DBB-1EF5-4433-8966-278703C709D7]: Received a restart command from nesessionmanager[21893]
2025-08-26 10:30:35.719078+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMPathControllerSession[com.apple.preferences.networkprivacy-10FDFA5F-01EF-4723-82CA-566F13A46F3B:A5B22DBB-1EF5-4433-8966-278703C709D7]: Stop current session as requested by an overriding restart command from nesessionmanager[21893]
2025-08-26 10:30:35.719080+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMPathControllerSession[com.apple.preferences.networkprivacy-10FDFA5F-01EF-4723-82CA-566F13A46F3B:A5B22DBB-1EF5-4433-8966-278703C709D7]: Resetting policies
2025-08-26 10:30:35.719264+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMPathControllerSession[com.apple.preferences.networkprivacy-9BD1F8BD-75B9-4747-9CCB-7E2913BBD236:4236304E-20B3-422E-BA4D-477BBFE098D8]: Received a restart command from nesessionmanager[21893]
2025-08-26 10:30:35.719273+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMPathControllerSession[com.apple.preferences.networkprivacy-9BD1F8BD-75B9-4747-9CCB-7E2913BBD236:4236304E-20B3-422E-BA4D-477BBFE098D8]: Stop current session as requested by an overriding restart command from nesessionmanager[21893]
2025-08-26 10:30:35.719274+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMPathControllerSession[com.apple.preferences.networkprivacy-9BD1F8BD-75B9-4747-9CCB-7E2913BBD236:4236304E-20B3-422E-BA4D-477BBFE098D8]: Resetting policies
2025-08-26 10:30:35.719397+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:newyork:90667F55-1C0A-4C1D-A51D-C5D84D9BF106:(null)]: Resetting VPN On Demand
2025-08-26 10:30:35.719403+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] Found 0 registrations for com.wireguard.macos.network-extension (com.apple.networkextension.packet-tunnel)
2025-08-26 10:30:35.720356+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x120f2e2, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.723430+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x120f2e3, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.725309+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] applyIPDefaultDrop: IP Drop-All disabled
2025-08-26 10:30:35.725362+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] applyIPDefaultDrop: IP Drop-All disabled due to disableDefaultDropAfterBoot
2025-08-26 10:30:35.726257+0530  localhost nesessionmanager[21893]: (libsystem_info.dylib) Created Activity ID: 0x11eef69, Description: Membership API: translate identifier
2025-08-26 10:30:35.727701+0530  localhost nesessionmanager[21893]: (libsystem_info.dylib) Created Activity ID: 0x11eef6a, Description: Membership API: translate identifier
2025-08-26 10:30:35.727708+0530  localhost nesessionmanager[21893]: (libsystem_info.dylib) Created Activity ID: 0x11eef6b, Description: Membership API: translate identifier
2025-08-26 10:30:35.728976+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] applyIPDefaultDrop: Persistent IP Drop-All level <0>
2025-08-26 10:30:35.729042+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] applyIPDefaultDrop: IP Drop-All disabled
2025-08-26 10:30:35.729046+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] applyIPDefaultDrop: IP Drop-All disabled due to disableDefaultDropAfterBoot
2025-08-26 10:30:35.729047+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] applyIPDefaultDrop: non-Persistent IP Drop-All level <0>
